datetime,open,high,low,close,volume
2022-01-01 00:00:00+00:00,3675.79,3727.96,3675.79,3722.59,11534.51
2022-01-01 01:00:00+00:00,3722.59,3747.53,3712.45,3724.82,14734.26
2022-01-01 02:00:00+00:00,3724.82,3736.47,3722.81,3728.21,6844.57
2022-01-01 03:00:00+00:00,3728.21,3735.9,3722.89,3724.02,4413.63
2022-01-01 04:00:00+00:00,3724.02,3727.17,3706.64,3707.32,8887.99
2022-01-01 05:00:00+00:00,3707.32,3763.08,3703.84,3735.78,9545.77
2022-01-01 06:00:00+00:00,3735.78,3741.99,3708.32,3710.71,8043.8
2022-01-01 07:00:00+00:00,3710.71,3723.6,3701.63,3715.26,8003.9
2022-01-01 08:00:00+00:00,3715.26,3732.97,3708.72,3721.39,3087.84
2022-01-01 09:00:00+00:00,3721.39,3729.54,3710.59,3718.01,1919.12
2022-01-01 10:00:00+00:00,3718.01,3731.65,3675.15,3692.81,4981.7
2022-01-01 11:00:00+00:00,3692.81,3711.45,3691.64,3693.93,2507.34
2022-01-01 12:00:00+00:00,3693.93,3718.38,3693.61,3716.34,2349.97
2022-01-01 13:00:00+00:00,3716.34,3725.02,3707.42,3710.98,2743.82
2022-01-01 14:00:00+00:00,3710.98,3714.22,3694.7,3699.06,3323.26
2022-01-01 15:00:00+00:00,3699.06,3745.21,3693.49,3726.96,7010.26
2022-01-01 16:00:00+00:00,3726.96,3748.49,3720.25,3728.61,5751.63
2022-01-01 17:00:00+00:00,3728.61,3765.65,3728.61,3761.74,6651.64
2022-01-01 18:00:00+00:00,3761.74,3766.5,3741.38,3753.4,6310.16
2022-01-01 19:00:00+00:00,3753.4,3758.65,3736.57,3748.63,7335.62
2022-01-01 20:00:00+00:00,3748.63,3776.75,3741.86,3762.49,7647.08
2022-01-01 21:00:00+00:00,3762.49,3777.06,3747.32,3749.42,5470.99
2022-01-01 22:00:00+00:00,3749.42,3764.73,3741.12,3758.86,4551.78
2022-01-01 23:00:00+00:00,3758.86,3774.35,3747.04,3766.74,4584.42
2022-01-02 00:00:00+00:00,3766.74,3771.88,3753.19,3763.81,4856.09
2022-01-02 01:00:00+00:00,3763.81,3764.85,3743.67,3747.7,3609.9
2022-01-02 02:00:00+00:00,3747.7,3754.32,3739.48,3747.58,5450.8
2022-01-02 03:00:00+00:00,3747.58,3761.6,3744.51,3759.35,3043.03
2022-01-02 04:00:00+00:00,3759.35,3762.78,3718.46,3724.8,5604.43
2022-01-02 05:00:00+00:00,3724.8,3745.45,3721.86,3744.87,4547.16
2022-01-02 06:00:00+00:00,3744.87,3750.28,3738.55,3739.63,2301.52
2022-01-02 07:00:00+00:00,3739.63,3752.81,3735.42,3748.15,2405.53
2022-01-02 08:00:00+00:00,3748.15,3749.32,3734.31,3744.77,2062.63
2022-01-02 09:00:00+00:00,3744.77,3769.9,3739.9,3754.67,3759.24
2022-01-02 10:00:00+00:00,3754.67,3759.49,3741.74,3743.76,2185.18
2022-01-02 11:00:00+00:00,3743.76,3756.48,3742.62,3744.66,2059.07
2022-01-02 12:00:00+00:00,3744.66,3758.93,3730.98,3754.93,6573.12
2022-01-02 13:00:00+00:00,3754.93,3757.07,3741.6,3745.97,4171.04
2022-01-02 14:00:00+00:00,3745.97,3756.39,3744.11,3752.78,2773.73
2022-01-02 15:00:00+00:00,3752.78,3790.78,3752.78,3779.83,6341.07
2022-01-02 16:00:00+00:00,3779.83,3849.66,3779.2,3839.67,17863.71
2022-01-02 17:00:00+00:00,3839.67,3854.47,3812.42,3826.09,16238.01
2022-01-02 18:00:00+00:00,3826.09,3826.84,3774.3,3796.26,11752.92
2022-01-02 19:00:00+00:00,3796.26,3807.55,3785.39,3800.52,6710.71
2022-01-02 20:00:00+00:00,3800.52,3814.47,3795.58,3810.25,8024.65
2022-01-02 21:00:00+00:00,3810.25,3828.96,3803.49,3812.9,7467.8
2022-01-02 22:00:00+00:00,3812.9,3834.07,3811.95,3829.0,5585.37
2022-01-02 23:00:00+00:00,3829.0,3840.99,3821.49,3830.92,5346.31
2022-01-03 00:00:00+00:00,3830.92,3830.92,3807.69,3808.69,4870.09
2022-01-03 01:00:00+00:00,3808.69,3810.93,3795.88,3805.78,5704.58
2022-01-03 02:00:00+00:00,3805.78,3805.85,3786.48,3798.01,6374.84
2022-01-03 03:00:00+00:00,3798.01,3806.52,3776.72,3786.19,6316.57
2022-01-03 04:00:00+00:00,3786.19,3799.78,3782.18,3792.04,3156.89
2022-01-03 05:00:00+00:00,3792.04,3822.92,3791.67,3812.6,5170.83
2022-01-03 06:00:00+00:00,3812.6,3816.35,3800.84,3803.13,3892.74
2022-01-03 07:00:00+00:00,3803.13,3809.9,3799.76,3808.98,2359.92
2022-01-03 08:00:00+00:00,3808.98,3822.18,3806.35,3808.45,3800.36
2022-01-03 09:00:00+00:00,3808.45,3818.56,3792.79,3809.0,5757.42
2022-01-03 10:00:00+00:00,3809.0,3830.2,3809.0,3824.13,5192.98
2022-01-03 11:00:00+00:00,3824.13,3843.6,3824.03,3836.66,4786.49
2022-01-03 12:00:00+00:00,3836.66,3838.64,3817.61,3820.02,5219.03
2022-01-03 13:00:00+00:00,3820.02,3830.42,3819.14,3819.52,5122.52
2022-01-03 14:00:00+00:00,3819.52,3850.72,3803.52,3804.34,12931.07
2022-01-03 15:00:00+00:00,3804.34,3813.72,3776.24,3783.83,14820.84
2022-01-03 16:00:00+00:00,3783.83,3793.93,3735.63,3748.25,25448.83
2022-01-03 17:00:00+00:00,3748.25,3775.39,3744.43,3761.77,9401.95
2022-01-03 18:00:00+00:00,3761.77,3770.43,3746.66,3751.6,9516.69
2022-01-03 19:00:00+00:00,3751.6,3763.44,3741.18,3741.18,8164.66
2022-01-03 20:00:00+00:00,3741.18,3742.14,3682.61,3699.54,20934.73
2022-01-03 21:00:00+00:00,3699.54,3733.65,3694.41,3724.98,8068.82
2022-01-03 22:00:00+00:00,3724.98,3770.78,3723.78,3751.78,9679.79
2022-01-03 23:00:00+00:00,3751.78,3777.15,3746.91,3765.16,7622.19
2022-01-04 00:00:00+00:00,3765.16,3773.7,3737.51,3742.63,8379.99
2022-01-04 01:00:00+00:00,3742.63,3758.01,3728.12,3733.46,5072.28
2022-01-04 02:00:00+00:00,3733.46,3739.4,3714.62,3726.94,6356.32
2022-01-04 03:00:00+00:00,3726.94,3749.3,3719.76,3744.98,4569.24
2022-01-04 04:00:00+00:00,3744.98,3753.28,3730.48,3731.25,4272.93
2022-01-04 05:00:00+00:00,3731.25,3747.88,3727.55,3742.56,3448.04
2022-01-04 06:00:00+00:00,3742.56,3756.07,3736.48,3753.65,3931.72
2022-01-04 07:00:00+00:00,3753.65,3763.64,3747.69,3763.54,3849.35
2022-01-04 08:00:00+00:00,3763.54,3780.31,3759.1,3771.25,5954.93
2022-01-04 09:00:00+00:00,3771.25,3779.0,3763.98,3766.68,3451.45
2022-01-04 10:00:00+00:00,3766.68,3814.88,3765.4,3807.14,7573.93
2022-01-04 11:00:00+00:00,3807.14,3840.39,3806.94,3837.71,10821.68
2022-01-04 12:00:00+00:00,3837.71,3841.1,3819.59,3832.26,8964.99
2022-01-04 13:00:00+00:00,3832.26,3875.48,3817.28,3866.8,22392.39
2022-01-04 14:00:00+00:00,3866.8,3891.61,3855.65,3878.47,24686.12
2022-01-04 15:00:00+00:00,3878.47,3886.0,3845.17,3848.58,19591.13
2022-01-04 16:00:00+00:00,3848.58,3859.53,3837.31,3851.78,14035.75
2022-01-04 17:00:00+00:00,3851.78,3864.92,3838.09,3838.48,8894.85
2022-01-04 18:00:00+00:00,3838.48,3853.92,3764.98,3770.62,24258.9
2022-01-04 19:00:00+00:00,3770.62,3839.0,3758.1,3810.2,23742.76
2022-01-04 20:00:00+00:00,3810.2,3828.88,3797.65,3816.94,10056.27
2022-01-04 21:00:00+00:00,3816.94,3831.8,3808.13,3826.33,6883.88
2022-01-04 22:00:00+00:00,3826.33,3826.33,3806.57,3815.99,6647.42
2022-01-04 23:00:00+00:00,3815.99,3815.99,3784.77,3785.67,8153.22
2022-01-05 00:00:00+00:00,3785.67,3811.69,3766.83,3810.21,7265.0
2022-01-05 01:00:00+00:00,3810.21,3810.63,3793.13,3793.77,6233.99
2022-01-05 02:00:00+00:00,3793.77,3807.62,3793.16,3802.5,4327.47
2022-01-05 03:00:00+00:00,3802.5,3826.82,3802.35,3809.79,5112.61
2022-01-05 04:00:00+00:00,3809.79,3815.68,3803.65,3809.56,3512.18
2022-01-05 05:00:00+00:00,3809.56,3809.76,3798.18,3804.48,3751.26
2022-01-05 06:00:00+00:00,3804.48,3821.46,3800.78,3819.47,3511.84
2022-01-05 07:00:00+00:00,3819.47,3822.26,3811.25,3815.51,2427.85
2022-01-05 08:00:00+00:00,3815.51,3826.1,3803.36,3821.58,4266.05
2022-01-05 09:00:00+00:00,3821.58,3840.8,3817.9,3837.21,6909.59
2022-01-05 10:00:00+00:00,3837.21,3847.65,3822.36,3826.75,4115.83
2022-01-05 11:00:00+00:00,3826.75,3827.77,3782.56,3791.46,6945.04
2022-01-05 12:00:00+00:00,3791.46,3795.81,3764.89,3789.13,7459.86
2022-01-05 13:00:00+00:00,3789.13,3816.8,3780.82,3814.69,12524.92
2022-01-05 14:00:00+00:00,3814.69,3832.38,3789.54,3821.24,16787.98
2022-01-05 15:00:00+00:00,3821.24,3827.57,3806.16,3822.13,12002.95
2022-01-05 16:00:00+00:00,3822.13,3824.04,3791.77,3793.05,9039.86
2022-01-05 17:00:00+00:00,3793.05,3803.57,3771.64,3771.73,7806.81
2022-01-05 18:00:00+00:00,3771.73,3772.15,3726.14,3746.96,22036.37
2022-01-05 19:00:00+00:00,3746.96,3759.05,3647.04,3652.77,48689.18
2022-01-05 20:00:00+00:00,3652.77,3661.94,3583.12,3592.26,70392.37
2022-01-05 21:00:00+00:00,3592.26,3632.01,3553.25,3555.36,38894.35
2022-01-05 22:00:00+00:00,3555.36,3568.16,3424.77,3534.52,78691.89
2022-01-05 23:00:00+00:00,3534.52,3564.65,3504.33,3536.77,26394.69
2022-01-06 00:00:00+00:00,3536.77,3549.26,3516.45,3537.48,21080.6
2022-01-06 01:00:00+00:00,3537.48,3538.83,3501.15,3527.58,13195.86
2022-01-06 02:00:00+00:00,3527.58,3528.78,3497.11,3507.88,13072.19
2022-01-06 03:00:00+00:00,3507.88,3509.59,3445.66,3446.18,24131.65
2022-01-06 04:00:00+00:00,3446.18,3468.76,3406.92,3451.87,32530.69
2022-01-06 05:00:00+00:00,3451.87,3479.42,3437.94,3457.59,20665.2
2022-01-06 06:00:00+00:00,3457.59,3465.9,3421.31,3437.36,13952.13
2022-01-06 07:00:00+00:00,3437.36,3463.15,3427.0,3452.53,12953.7
2022-01-06 08:00:00+00:00,3452.53,3454.12,3389.11,3404.61,27938.82
2022-01-06 09:00:00+00:00,3404.61,3406.96,3300.16,3308.08,41918.37
2022-01-06 10:00:00+00:00,3308.08,3364.08,3307.45,3354.97,22167.79
2022-01-06 11:00:00+00:00,3354.97,3366.37,3329.85,3347.61,11302.96
2022-01-06 12:00:00+00:00,3347.61,3359.93,3316.46,3359.87,17666.05
2022-01-06 13:00:00+00:00,3359.87,3408.61,3359.82,3404.32,27716.78
2022-01-06 14:00:00+00:00,3404.32,3424.65,3383.48,3393.07,21153.89
2022-01-06 15:00:00+00:00,3393.07,3404.41,3358.51,3396.93,27680.5
2022-01-06 16:00:00+00:00,3396.93,3418.41,3382.47,3400.84,19352.69
2022-01-06 17:00:00+00:00,3400.84,3433.81,3396.25,3422.66,13734.24
2022-01-06 18:00:00+00:00,3422.66,3458.46,3416.63,3455.94,17727.51
2022-01-06 19:00:00+00:00,3455.94,3460.54,3435.21,3447.44,16441.65
2022-01-06 20:00:00+00:00,3447.44,3457.87,3419.52,3424.65,11960.32
2022-01-06 21:00:00+00:00,3424.65,3431.89,3413.01,3427.33,10023.66
2022-01-06 22:00:00+00:00,3427.33,3435.28,3415.51,3428.87,7540.49
2022-01-06 23:00:00+00:00,3428.87,3429.58,3405.25,3406.48,7472.39
2022-01-07 00:00:00+00:00,3406.48,3415.21,3363.89,3365.4,23282.72
2022-01-07 01:00:00+00:00,3365.4,3393.21,3364.84,3390.3,14406.82
2022-01-07 02:00:00+00:00,3390.3,3390.58,3356.89,3359.3,9774.3
2022-01-07 03:00:00+00:00,3359.3,3362.09,3231.05,3236.9,66454.35
2022-01-07 04:00:00+00:00,3236.9,3248.44,3147.27,3217.62,83964.01
2022-01-07 05:00:00+00:00,3217.62,3247.56,3211.4,3234.93,22624.46
2022-01-07 06:00:00+00:00,3234.93,3234.93,3151.4,3168.54,39541.1
2022-01-07 07:00:00+00:00,3168.54,3202.94,3114.49,3200.99,40925.15
2022-01-07 08:00:00+00:00,3200.99,3278.77,3188.2,3230.21,30719.33
2022-01-07 09:00:00+00:00,3230.21,3274.22,3228.31,3249.21,11214.67
2022-01-07 10:00:00+00:00,3249.21,3264.9,3217.52,3217.52,10550.8
2022-01-07 11:00:00+00:00,3217.52,3235.03,3214.77,3224.41,8719.71
2022-01-07 12:00:00+00:00,3224.41,3264.17,3224.26,3240.13,10112.83
2022-01-07 13:00:00+00:00,3240.13,3265.79,3123.8,3164.75,40038.23
2022-01-07 14:00:00+00:00,3164.75,3224.48,3157.6,3206.71,26838.43
2022-01-07 15:00:00+00:00,3206.71,3208.45,3081.33,3130.98,61610.45
2022-01-07 16:00:00+00:00,3130.98,3221.04,3092.09,3220.2,48585.26
2022-01-07 17:00:00+00:00,3220.2,3221.18,3173.82,3203.28,19404.52
2022-01-07 18:00:00+00:00,3203.28,3208.64,3158.17,3171.65,18405.36
2022-01-07 19:00:00+00:00,3171.65,3204.73,3144.28,3195.62,20263.14
2022-01-07 20:00:00+00:00,3195.62,3224.13,3183.5,3215.2,16330.76
2022-01-07 21:00:00+00:00,3215.2,3223.78,3206.1,3216.37,10640.86
2022-01-07 22:00:00+00:00,3216.37,3216.81,3165.94,3181.55,12214.04
2022-01-07 23:00:00+00:00,3181.55,3198.98,3172.13,3196.47,11848.22
2022-01-08 00:00:00+00:00,3196.47,3238.11,3188.68,3234.07,17918.6
2022-01-08 01:00:00+00:00,3234.07,3245.07,3215.69,3218.48,11540.88
2022-01-08 02:00:00+00:00,3218.48,3221.37,3190.35,3209.96,9430.88
2022-01-08 03:00:00+00:00,3209.96,3213.22,3182.2,3202.16,8684.16
2022-01-08 04:00:00+00:00,3202.16,3226.87,3202.16,3219.49,6405.69
2022-01-08 05:00:00+00:00,3219.49,3220.14,3204.47,3215.6,4828.87
2022-01-08 06:00:00+00:00,3215.6,3222.0,3193.46,3219.29,6593.22
2022-01-08 07:00:00+00:00,3219.29,3228.41,3208.45,3216.46,4118.75
2022-01-08 08:00:00+00:00,3216.46,3236.52,3209.7,3215.05,6939.52
2022-01-08 09:00:00+00:00,3215.05,3240.95,3215.05,3240.72,4518.2
2022-01-08 10:00:00+00:00,3240.72,3247.14,3210.89,3221.66,7592.07
2022-01-08 11:00:00+00:00,3221.66,3223.88,3208.99,3220.56,4684.96
2022-01-08 12:00:00+00:00,3220.56,3228.91,3193.9,3202.47,5992.0
2022-01-08 13:00:00+00:00,3202.47,3208.32,3177.99,3200.8,6931.52
2022-01-08 14:00:00+00:00,3200.8,3205.26,3176.18,3176.89,8804.01
2022-01-08 15:00:00+00:00,3176.89,3183.93,3147.92,3160.88,16737.48
2022-01-08 16:00:00+00:00,3160.88,3179.43,3123.21,3128.68,17151.99
2022-01-08 17:00:00+00:00,3128.68,3136.08,3037.19,3039.27,40932.36
2022-01-08 18:00:00+00:00,3039.27,3079.5,3001.55,3008.09,57485.08
2022-01-08 19:00:00+00:00,3008.09,3053.86,3000.44,3028.35,44886.44
2022-01-08 20:00:00+00:00,3028.35,3051.47,3003.75,3030.4,23296.96
2022-01-08 21:00:00+00:00,3030.4,3103.28,3026.39,3079.54,34645.1
2022-01-08 22:00:00+00:00,3079.54,3133.15,3076.51,3119.06,15260.01
2022-01-08 23:00:00+00:00,3119.06,3119.69,3078.61,3080.81,12680.0
2022-01-09 00:00:00+00:00,3080.81,3121.61,3058.72,3118.96,11269.08
