datetime,timestamp,open,high,low,close,volume
2026-02-04 02:00:00+00:00,1770170400000,76311.2,76491.8,75631.5,75868.0,34.39770302
2026-02-04 03:00:00+00:00,1770174000000,75868.0,76866.2,75799.9,76623.9,77.04446909
2026-02-04 04:00:00+00:00,1770177600000,76624.0,76713.7,76321.4,76379.7,20.93632523
2026-02-04 05:00:00+00:00,1770181200000,76379.7,76429.8,76029.8,76178.7,36.65226937
2026-02-04 06:00:00+00:00,1770184800000,76178.8,76675.3,76175.0,76550.3,28.97892328
2026-02-04 07:00:00+00:00,1770188400000,76550.3,76550.3,76199.9,76403.5,450.03627921
2026-02-04 08:00:00+00:00,1770192000000,76403.5,76470.7,75984.0,76470.7,413.98110906
2026-02-04 09:00:00+00:00,1770195600000,76474.8,76486.0,75861.0,76000.9,52.66320812
2026-02-04 10:00:00+00:00,1770199200000,76001.0,76225.9,75969.3,76187.8,19.7587451
2026-02-04 11:00:00+00:00,1770202800000,76178.9,76178.9,75557.1,76029.6,41.00912368
2026-02-04 12:00:00+00:00,1770206400000,76000.1,76139.2,75912.4,76060.5,98.1768384
2026-02-04 13:00:00+00:00,1770210000000,76060.6,76060.6,74750.0,74767.0,87.91207059
2026-02-04 14:00:00+00:00,1770213600000,74767.0,75638.4,74098.8,74239.9,336.78779705
2026-02-04 15:00:00+00:00,1770217200000,74240.0,75241.4,73686.6,74012.3,306.71373636
2026-02-04 16:00:00+00:00,1770220800000,74013.0,74125.4,72957.4,73506.2,329.52125468
2026-02-04 17:00:00+00:00,1770224400000,73506.2,73737.1,72046.5,72415.4,1253.2551643
2026-02-04 18:00:00+00:00,1770228000000,72415.5,73940.0,72111.0,73262.9,352.85571339
2026-02-04 19:00:00+00:00,1770231600000,73263.5,73835.9,72900.0,73757.6,148.2593958
2026-02-04 20:00:00+00:00,1770235200000,73757.7,73975.3,73245.9,73352.8,104.42380741
2026-02-04 21:00:00+00:00,1770238800000,73358.9,73487.5,72059.2,72629.8,244.71257015
2026-02-04 22:00:00+00:00,1770242400000,72623.1,73500.0,71722.0,72380.0,406.62824222
2026-02-04 23:00:00+00:00,1770246000000,72380.0,73350.1,72307.7,73013.6,104.86136639
2026-02-05 00:00:00+00:00,1770249600000,73008.9,73141.3,72600.8,72698.8,86.28085331
2026-02-05 01:00:00+00:00,1770253200000,72697.4,73156.8,71801.8,72236.2,306.80996658
2026-02-05 02:00:00+00:00,1770256800000,72241.5,72671.1,71157.0,71323.7,390.96376774
2026-02-05 03:00:00+00:00,1770260400000,71318.2,71727.0,71029.0,71107.5,500.07558344
2026-02-05 04:00:00+00:00,1770264000000,71103.3,71275.3,70584.1,70725.0,320.97769135
2026-02-05 05:00:00+00:00,1770267600000,70725.0,70982.9,70001.0,70586.8,289.11714963
2026-02-05 06:00:00+00:00,1770271200000,70580.0,70831.5,70299.7,70808.0,141.4518635
2026-02-05 07:00:00+00:00,1770274800000,70808.0,71447.0,70485.7,70569.9,241.06625116
2026-02-05 08:00:00+00:00,1770278400000,70570.4,71383.4,70570.4,70902.9,62.77130315
2026-02-05 09:00:00+00:00,1770282000000,70902.9,71834.5,70902.9,71416.2,98.89695556
2026-02-05 10:00:00+00:00,1770285600000,71424.1,71589.7,70536.3,70727.9,52.45546656
2026-02-05 11:00:00+00:00,1770289200000,70727.9,70921.8,69830.1,70201.3,437.03307705
2026-02-05 12:00:00+00:00,1770292800000,70201.3,70458.0,69050.0,69425.2,305.70670394
2026-02-05 13:00:00+00:00,1770296400000,69425.3,69669.9,69133.8,69549.8,170.76995095
2026-02-05 14:00:00+00:00,1770300000000,69549.9,70731.2,69181.3,69276.1,261.3564904
2026-02-05 15:00:00+00:00,1770303600000,69286.7,69479.6,66580.7,67390.1,2095.34418778
2026-02-05 16:00:00+00:00,1770307200000,67378.9,68524.8,66800.3,68173.4,609.25690751
2026-02-05 17:00:00+00:00,1770310800000,68167.4,68223.5,66018.0,66043.1,712.98184544
2026-02-05 18:00:00+00:00,1770314400000,66041.0,66411.8,65250.6,66227.6,583.52027345
2026-02-05 19:00:00+00:00,1770318000000,66205.7,66477.6,65074.1,65119.6,677.57757485
2026-02-05 20:00:00+00:00,1770321600000,65119.6,65542.1,62308.2,63633.6,2180.94998294
2026-02-05 21:00:00+00:00,1770325200000,63646.3,64636.1,62826.0,63089.3,583.64811175
2026-02-05 22:00:00+00:00,1770328800000,63089.2,64500.0,62558.4,63811.0,665.65584045
2026-02-05 23:00:00+00:00,1770332400000,63794.8,64773.8,62650.7,62858.1,403.495488
2026-02-06 00:00:00+00:00,1770336000000,62858.0,63833.6,60500.0,63444.2,1202.8132819
2026-02-06 01:00:00+00:00,1770339600000,63444.2,65707.4,63436.3,65632.0,600.44462177
2026-02-06 02:00:00+00:00,1770343200000,65632.0,65944.3,64163.9,64884.0,468.37350315
2026-02-06 03:00:00+00:00,1770346800000,64896.4,65079.7,63711.1,64102.5,230.24018886
2026-02-06 04:00:00+00:00,1770350400000,64102.5,64931.4,63901.6,64856.3,126.73240129
2026-02-06 05:00:00+00:00,1770354000000,64837.8,66715.8,64730.6,66330.2,235.78457034
2026-02-06 06:00:00+00:00,1770357600000,66333.1,66713.2,64814.8,64920.9,211.92073577
2026-02-06 07:00:00+00:00,1770361200000,64909.4,65452.4,64561.0,64756.4,135.6240461
2026-02-06 08:00:00+00:00,1770364800000,64766.8,65110.9,64442.5,64821.5,191.14990708
2026-02-06 09:00:00+00:00,1770368400000,64820.1,66060.5,64679.2,65716.0,195.15494369
2026-02-06 10:00:00+00:00,1770372000000,65716.0,66118.7,65487.1,65878.0,128.6689986
2026-02-06 11:00:00+00:00,1770375600000,65878.0,66650.0,65710.6,66555.0,228.34033314
2026-02-06 12:00:00+00:00,1770379200000,66555.1,66555.1,66050.1,66517.8,221.7448358
2026-02-06 13:00:00+00:00,1770382800000,66513.2,67674.3,66417.1,67256.2,343.10642534
2026-02-06 14:00:00+00:00,1770386400000,67256.2,68599.7,66591.2,68160.1,512.65576553
2026-02-06 15:00:00+00:00,1770390000000,68160.1,69127.1,67759.0,68586.6,380.50301579
2026-02-06 16:00:00+00:00,1770393600000,68604.0,70190.5,68426.5,69926.1,524.50981826
2026-02-06 17:00:00+00:00,1770397200000,69932.3,71447.8,69586.4,70739.4,656.94506147
2026-02-06 18:00:00+00:00,1770400800000,70719.8,70795.0,69293.8,69723.3,388.27730033
2026-02-06 19:00:00+00:00,1770404400000,69723.3,70909.1,69611.4,70686.4,178.86329408
2026-02-06 20:00:00+00:00,1770408000000,70673.1,70941.4,69988.3,69988.3,174.55989704
2026-02-06 21:00:00+00:00,1770411600000,69985.7,70443.3,69812.3,70305.1,103.73547798
2026-02-06 22:00:00+00:00,1770415200000,70318.9,71483.6,70250.0,71306.5,355.50223462
2026-02-06 23:00:00+00:00,1770418800000,71300.0,71695.7,70460.2,70527.4,152.14528783
2026-02-07 00:00:00+00:00,1770422400000,70527.4,70554.8,69683.1,69915.1,138.7583757
2026-02-07 01:00:00+00:00,1770426000000,69915.1,70645.7,69736.9,70472.1,62.30978336
2026-02-07 02:00:00+00:00,1770429600000,70459.6,70590.3,70139.7,70327.3,41.056267
2026-02-07 03:00:00+00:00,1770433200000,70321.1,70884.2,70250.0,70883.6,38.85953398
2026-02-07 04:00:00+00:00,1770436800000,70883.6,71631.2,70563.9,70747.4,147.76946854
2026-02-07 05:00:00+00:00,1770440400000,70727.1,71138.4,69938.0,70105.7,111.94548747
2026-02-07 06:00:00+00:00,1770444000000,70131.2,70276.4,68708.4,68748.8,235.4553919
2026-02-07 07:00:00+00:00,1770447600000,68745.0,69054.8,67343.8,68081.7,480.61655686
2026-02-07 08:00:00+00:00,1770451200000,68070.1,68764.5,67749.0,68474.2,289.08829042
2026-02-07 09:00:00+00:00,1770454800000,68474.2,68726.5,67823.7,68093.0,182.93426888
2026-02-07 10:00:00+00:00,1770458400000,68091.8,68238.6,67578.6,67947.5,84.37319207
2026-02-07 11:00:00+00:00,1770462000000,67948.2,68126.1,67636.6,67941.8,41.08857184
2026-02-07 12:00:00+00:00,1770465600000,67920.1,69894.0,67861.4,68965.6,221.42523225
2026-02-07 13:00:00+00:00,1770469200000,68970.1,69318.3,68773.0,69000.0,113.46233251
2026-02-07 14:00:00+00:00,1770472800000,69028.4,69101.6,68316.6,68582.7,118.35861531
2026-02-07 15:00:00+00:00,1770476400000,68582.3,69680.6,68515.1,69071.3,110.62689036
2026-02-07 16:00:00+00:00,1770480000000,69071.3,69807.7,68814.1,68938.3,153.09322865
2026-02-07 17:00:00+00:00,1770483600000,68903.8,69347.5,68520.3,69118.7,91.24911727
2026-02-07 18:00:00+00:00,1770487200000,69118.7,69635.7,68968.1,69460.2,46.39597504
2026-02-07 19:00:00+00:00,1770490800000,69465.3,69525.5,69239.6,69311.3,25.34878729
2026-02-07 20:00:00+00:00,1770494400000,69311.3,69653.2,69211.7,69586.1,21.94729671
2026-02-07 21:00:00+00:00,1770498000000,69586.1,69653.2,69316.0,69425.4,118.7895354
2026-02-07 22:00:00+00:00,1770501600000,69442.2,69649.9,69277.7,69354.0,28.55065494
2026-02-07 23:00:00+00:00,1770505200000,69366.6,69394.6,68750.1,69268.8,186.27517604
2026-02-08 00:00:00+00:00,1770508800000,69249.9,69374.2,68855.4,69095.1,22.64394734
2026-02-08 01:00:00+00:00,1770512400000,69095.2,69427.9,69042.6,69352.1,13.75123067
2026-02-08 02:00:00+00:00,1770516000000,69352.1,69628.1,69128.6,69329.0,32.11693726
2026-02-08 03:00:00+00:00,1770519600000,69328.8,69376.3,69029.2,69072.4,19.04512918
2026-02-08 04:00:00+00:00,1770523200000,69072.5,69280.8,68938.2,69272.1,25.06970299
2026-02-08 05:00:00+00:00,1770526800000,69299.0,69361.3,69110.9,69173.7,51.7647083
2026-02-08 06:00:00+00:00,1770530400000,69173.8,69361.3,69037.9,69288.6,27.04279681
2026-02-08 07:00:00+00:00,1770534000000,69288.6,69665.1,69181.3,69660.1,27.15428024
2026-02-08 08:00:00+00:00,1770537600000,69660.0,70718.9,69472.3,70607.7,162.24400263
2026-02-08 09:00:00+00:00,1770541200000,70607.8,70648.5,70013.5,70100.0,62.42035791
2026-02-08 10:00:00+00:00,1770544800000,70057.0,70383.5,69823.8,70204.2,45.88667257
2026-02-08 11:00:00+00:00,1770548400000,70204.3,71180.1,70171.4,70941.0,143.87003545
2026-02-08 12:00:00+00:00,1770552000000,70949.2,71200.0,70657.4,71200.0,101.62798662
2026-02-08 13:00:00+00:00,1770555600000,71200.0,71449.1,70937.7,71445.0,309.90289613
2026-02-08 14:00:00+00:00,1770559200000,71445.0,71500.0,71071.6,71175.0,49.18844181
2026-02-08 15:00:00+00:00,1770562800000,71190.0,71398.9,70766.8,71100.0,91.92874464
2026-02-08 16:00:00+00:00,1770566400000,71114.9,71190.0,70223.8,70362.0,202.53952068
2026-02-08 17:00:00+00:00,1770570000000,70362.1,70816.2,70362.0,70725.0,34.01990476
2026-02-08 18:00:00+00:00,1770573600000,70725.1,71350.1,70725.0,71086.9,78.80803167
2026-02-08 19:00:00+00:00,1770577200000,71086.9,71465.1,71086.9,71370.1,35.47217786
2026-02-08 20:00:00+00:00,1770580800000,71370.1,71384.9,70680.1,70789.7,35.22084268
2026-02-08 21:00:00+00:00,1770584400000,70789.8,71083.6,70523.7,70687.6,44.33381304
2026-02-08 22:00:00+00:00,1770588000000,70676.4,71056.8,70620.0,71024.9,53.6418546
2026-02-08 23:00:00+00:00,1770591600000,71012.5,72256.1,70000.0,70305.0,282.63521973
2026-02-09 00:00:00+00:00,1770595200000,70300.5,70714.3,70088.0,70455.1,58.57815423
2026-02-09 01:00:00+00:00,1770598800000,70455.1,70877.6,70035.2,70309.2,86.36835666
2026-02-09 02:00:00+00:00,1770602400000,70309.3,70926.7,70170.1,70576.4,19.38379732
2026-02-09 03:00:00+00:00,1770606000000,70583.7,71369.9,70583.7,71286.5,80.29928513
2026-02-09 04:00:00+00:00,1770609600000,71265.1,71286.9,70863.4,70965.1,39.08484207
2026-02-09 05:00:00+00:00,1770613200000,70965.1,71052.1,70765.2,70987.0,12.89103425
2026-02-09 06:00:00+00:00,1770616800000,70987.1,71000.9,70279.0,70610.6,66.84898145
2026-02-09 07:00:00+00:00,1770620400000,70610.7,70824.7,70300.8,70365.6,32.14975424
2026-02-09 08:00:00+00:00,1770624000000,70361.7,70529.9,69369.3,69824.8,155.14313455
2026-02-09 09:00:00+00:00,1770627600000,69812.4,70038.7,69429.5,69540.0,210.83079061
2026-02-09 10:00:00+00:00,1770631200000,69540.0,69653.2,68352.1,68658.8,331.51612024
2026-02-09 11:00:00+00:00,1770634800000,68658.8,68935.9,68514.7,68826.7,53.97937339
2026-02-09 12:00:00+00:00,1770638400000,68855.8,69165.6,68799.5,69079.8,200.29236791
2026-02-09 13:00:00+00:00,1770642000000,69079.8,69220.2,68558.6,68558.8,104.69217734
2026-02-09 14:00:00+00:00,1770645600000,68558.7,69725.6,68242.5,69237.3,195.9140106
2026-02-09 15:00:00+00:00,1770649200000,69237.4,69817.3,68789.4,69552.9,283.21795021
2026-02-09 16:00:00+00:00,1770652800000,69530.8,70370.1,69077.9,70053.0,99.58488566
2026-02-09 17:00:00+00:00,1770656400000,70053.0,70916.4,69837.5,70574.9,392.12160907
2026-02-09 18:00:00+00:00,1770660000000,70560.1,70964.4,70063.9,70366.6,177.24719945
2026-02-09 19:00:00+00:00,1770663600000,70378.9,71000.0,70211.6,70883.9,114.46935871
2026-02-09 20:00:00+00:00,1770667200000,70923.7,71059.5,70475.3,70709.6,158.03659457
2026-02-09 21:00:00+00:00,1770670800000,70707.7,70780.2,69791.6,70375.1,118.23661697
2026-02-09 22:00:00+00:00,1770674400000,70375.1,70662.0,70257.6,70331.4,45.30620439
2026-02-09 23:00:00+00:00,1770678000000,70331.4,70543.3,70055.5,70087.2,32.84133425
2026-02-10 00:00:00+00:00,1770681600000,70103.9,70213.4,69729.1,69815.2,180.93521714
2026-02-10 01:00:00+00:00,1770685200000,69804.9,70468.6,69790.6,70376.5,32.81200447
2026-02-10 02:00:00+00:00,1770688800000,70429.4,70429.4,69980.0,70069.8,26.04992953
2026-02-10 03:00:00+00:00,1770692400000,70060.9,70129.8,69165.4,69460.8,109.11492386
2026-02-10 04:00:00+00:00,1770696000000,69460.8,69845.6,69445.2,69778.0,52.99160644
2026-02-10 05:00:00+00:00,1770699600000,69778.0,69806.5,69186.7,69397.7,54.73175735
2026-02-10 06:00:00+00:00,1770703200000,69397.7,69436.0,68673.9,68879.0,103.34365233
2026-02-10 07:00:00+00:00,1770706800000,68872.5,69138.4,68805.0,68860.2,38.57597418
2026-02-10 08:00:00+00:00,1770710400000,68865.4,69143.1,68678.0,69073.4,58.82649236
2026-02-10 09:00:00+00:00,1770714000000,69073.4,69329.0,68894.0,69069.5,42.91155362
2026-02-10 10:00:00+00:00,1770717600000,69069.5,69179.0,68888.5,68888.5,43.8905053
2026-02-10 11:00:00+00:00,1770721200000,68888.6,69005.3,68420.0,68478.6,247.88469967
2026-02-10 12:00:00+00:00,1770724800000,68478.6,68792.4,68408.2,68559.4,107.24731131
2026-02-10 13:00:00+00:00,1770728400000,68559.5,69098.9,68345.0,68984.0,145.08242355
2026-02-10 14:00:00+00:00,1770732000000,68984.0,69544.6,67875.1,68429.1,346.41280073
2026-02-10 15:00:00+00:00,1770735600000,68429.1,69452.8,68256.7,69239.0,178.97860092
2026-02-10 16:00:00+00:00,1770739200000,69246.0,69749.0,68906.5,69494.1,180.9089681
2026-02-10 17:00:00+00:00,1770742800000,69494.1,69954.7,69301.2,69884.0,177.26457563
2026-02-10 18:00:00+00:00,1770746400000,69884.0,69899.0,68587.2,68850.0,109.41177578
2026-02-10 19:00:00+00:00,1770750000000,68850.0,69253.1,68674.0,69033.6,101.43684678
2026-02-10 20:00:00+00:00,1770753600000,69033.7,69089.0,68594.4,68708.3,101.27320283
2026-02-10 21:00:00+00:00,1770757200000,68714.0,68954.0,68334.1,68593.0,79.03824428
2026-02-10 22:00:00+00:00,1770760800000,68605.5,68800.0,68537.0,68639.1,33.39249424
2026-02-10 23:00:00+00:00,1770764400000,68659.5,68805.9,68489.0,68785.5,77.19952666
2026-02-11 00:00:00+00:00,1770768000000,68796.3,69183.5,68750.5,69164.7,91.21633627
2026-02-11 01:00:00+00:00,1770771600000,69164.7,69228.6,68885.4,68927.3,32.35647469
2026-02-11 02:00:00+00:00,1770775200000,68927.3,69104.0,68581.4,68624.1,21.794756
2026-02-11 03:00:00+00:00,1770778800000,68624.1,68698.3,67979.1,68132.3,119.85231386
2026-02-11 04:00:00+00:00,1770782400000,68132.3,68271.0,67324.9,67537.3,249.26483422
2026-02-11 05:00:00+00:00,1770786000000,67537.4,67739.0,67362.5,67381.7,71.59858372
2026-02-11 06:00:00+00:00,1770789600000,67379.1,67432.0,66532.6,66766.8,133.05672161
2026-02-11 07:00:00+00:00,1770793200000,66760.1,67198.5,66619.2,67000.0,82.1944731
2026-02-11 08:00:00+00:00,1770796800000,67000.0,67072.5,66767.5,66970.2,46.57213502
2026-02-11 09:00:00+00:00,1770800400000,66970.3,67056.0,66708.4,66821.3,51.73265332
2026-02-11 10:00:00+00:00,1770804000000,66831.4,66850.0,66351.0,66503.4,98.69589454
2026-02-11 11:00:00+00:00,1770807600000,66503.4,67056.0,66485.6,67023.4,66.20875688
2026-02-11 12:00:00+00:00,1770811200000,67023.4,67378.9,66954.0,67081.1,120.30748799
2026-02-11 13:00:00+00:00,1770814800000,67105.8,67639.4,66780.7,67424.4,247.20099312
2026-02-11 14:00:00+00:00,1770818400000,67424.6,68774.0,66421.8,66555.7,408.00198222
2026-02-11 15:00:00+00:00,1770822000000,66566.6,66764.5,65727.7,66481.7,332.86874996
2026-02-11 16:00:00+00:00,1770825600000,66488.8,67219.2,65907.3,66008.8,161.80589571
2026-02-11 17:00:00+00:00,1770829200000,66000.1,66868.7,65845.8,66493.4,84.24183339
2026-02-11 18:00:00+00:00,1770832800000,66482.5,67262.9,66120.0,67237.8,135.89760008
2026-02-11 19:00:00+00:00,1770836400000,67233.4,67799.4,67076.5,67537.1,136.82027805
2026-02-11 20:00:00+00:00,1770840000000,67540.4,67714.5,67150.1,67506.4,207.97174282
2026-02-11 21:00:00+00:00,1770843600000,67515.2,68271.3,67376.9,67766.0,148.12393187
2026-02-11 22:00:00+00:00,1770847200000,67766.1,67821.4,67343.8,67362.0,53.58314112
2026-02-11 23:00:00+00:00,1770850800000,67382.4,67502.3,66748.4,67052.3,130.94162491
2026-02-12 00:00:00+00:00,1770854400000,67039.6,67635.3,67007.2,67425.7,69.57193472
2026-02-12 01:00:00+00:00,1770858000000,67425.7,67987.3,67425.7,67637.4,79.53365739
2026-02-12 02:00:00+00:00,1770861600000,67646.8,67741.7,67369.4,67378.4,140.69387123
2026-02-12 03:00:00+00:00,1770865200000,67380.0,67536.6,67282.3,67536.6,52.26493804
2026-02-12 04:00:00+00:00,1770868800000,67533.5,67618.9,66964.8,66964.9,392.60940599
2026-02-12 05:00:00+00:00,1770872400000,66965.8,67138.9,66618.6,67085.5,30.79126367
2026-02-12 06:00:00+00:00,1770876000000,67090.0,67287.2,66957.9,67046.0,19.72912552
2026-02-12 07:00:00+00:00,1770879600000,67067.5,67262.0,66893.6,67167.7,29.99430224
2026-02-12 08:00:00+00:00,1770883200000,67167.7,67262.0,66860.7,67073.4,30.58114664
2026-02-12 09:00:00+00:00,1770886800000,67088.9,67651.5,67001.8,67507.2,30.39928298
2026-02-12 10:00:00+00:00,1770890400000,67507.2,67973.2,67379.9,67973.2,43.67358724
2026-02-12 11:00:00+00:00,1770894000000,67970.1,68230.4,67713.6,68061.7,105.54796042
2026-02-12 12:00:00+00:00,1770897600000,68049.5,68113.3,67687.4,67824.1,146.19746244
2026-02-12 13:00:00+00:00,1770901200000,67830.2,68333.7,67651.5,68320.0,197.44835663
2026-02-12 14:00:00+00:00,1770904800000,68320.0,68353.3,67500.0,67563.3,150.42300099
2026-02-12 15:00:00+00:00,1770908400000,67560.1,67960.7,66989.3,67080.0,127.01477954
2026-02-12 16:00:00+00:00,1770912000000,67100.0,67196.0,65510.7,65800.0,330.9704926
2026-02-12 17:00:00+00:00,1770915600000,65818.5,66198.1,65306.6,65350.6,190.75251362
2026-02-12 18:00:00+00:00,1770919200000,65366.6,65731.1,65072.2,65539.9,310.26551708
2026-02-12 19:00:00+00:00,1770922800000,65540.0,66055.2,65228.2,65725.5,219.92633951
2026-02-12 20:00:00+00:00,1770926400000,65735.8,65975.5,65167.0,65345.5,140.03608778
2026-02-12 21:00:00+00:00,1770930000000,65345.6,65835.5,65345.6,65779.9,64.70969272
2026-02-12 22:00:00+00:00,1770933600000,65779.9,66335.0,65587.3,66231.2,134.56938669
2026-02-12 23:00:00+00:00,1770937200000,66231.2,66404.9,66098.5,66203.8,55.60155423
2026-02-13 00:00:00+00:00,1770940800000,66208.5,66444.8,65825.8,65862.9,39.45533735
2026-02-13 01:00:00+00:00,1770944400000,65860.1,66540.5,65860.1,66370.0,34.86411294
2026-02-13 02:00:00+00:00,1770948000000,66380.0,66692.1,66342.2,66622.3,24.64257099
2026-02-13 03:00:00+00:00,1770951600000,66620.1,66724.4,66420.0,66499.9,25.9916315
2026-02-13 04:00:00+00:00,1770955200000,66500.0,66617.4,66261.7,66261.7,13.98452957
2026-02-13 05:00:00+00:00,1770958800000,66261.8,66451.7,66142.4,66142.4,13.73882148
2026-02-13 06:00:00+00:00,1770962400000,66140.1,66340.0,65976.0,66311.6,18.82732346
2026-02-13 07:00:00+00:00,1770966000000,66311.7,66512.5,66002.3,66152.9,49.91394046
2026-02-13 08:00:00+00:00,1770969600000,66153.0,66660.0,66152.9,66620.0,37.30429885
2026-02-13 09:00:00+00:00,1770973200000,66629.6,66993.5,66570.5,66919.9,32.69193983
2026-02-13 10:00:00+00:00,1770976800000,66920.0,67040.0,66759.2,66932.6,35.46209161
2026-02-13 11:00:00+00:00,1770980400000,66932.6,67158.2,66750.6,67120.5,61.81526787
2026-02-13 12:00:00+00:00,1770984000000,67120.5,67144.2,66880.1,67047.3,38.81841845
2026-02-13 13:00:00+00:00,1770987600000,67030.4,67557.5,66897.1,67220.1,264.27936778
2026-02-13 14:00:00+00:00,1770991200000,67220.1,67957.5,66832.9,67694.4,198.18749568
2026-02-13 15:00:00+00:00,1770994800000,67694.5,69270.3,67660.1,68643.3,474.55726183
2026-02-13 16:00:00+00:00,1770998400000,68643.3,69437.4,68506.0,68920.0,336.40650358
2026-02-13 17:00:00+00:00,1771002000000,68920.0,69175.7,68591.6,68994.7,115.13976971
2026-02-13 18:00:00+00:00,1771005600000,68994.8,69352.3,68872.3,69097.6,55.06055998
2026-02-13 19:00:00+00:00,1771009200000,69097.7,69200.0,68911.3,68911.4,64.22137698
2026-02-13 20:00:00+00:00,1771012800000,68911.4,68936.0,68644.6,68752.5,68.53931011
2026-02-13 21:00:00+00:00,1771016400000,68752.5,69015.4,68700.1,68866.8,176.07542117
2026-02-13 22:00:00+00:00,1771020000000,68866.7,68958.8,68703.8,68922.4,35.65019518
2026-02-13 23:00:00+00:00,1771023600000,68930.9,68940.0,68793.0,68837.0,20.98999542
2026-02-14 00:00:00+00:00,1771027200000,68820.1,69110.6,68750.0,69063.4,33.39666336
2026-02-14 01:00:00+00:00,1771030800000,69063.6,69084.4,68899.9,68931.7,28.8053422
2026-02-14 02:00:00+00:00,1771034400000,68931.7,68978.8,68820.0,68851.1,25.58470291
2026-02-14 03:00:00+00:00,1771038000000,68851.1,68973.6,68820.0,68943.9,35.57769357
2026-02-14 04:00:00+00:00,1771041600000,68943.9,68943.9,68778.0,68778.0,7.39614745
2026-02-14 05:00:00+00:00,1771045200000,68778.1,68860.0,68732.3,68733.3,13.95343074
2026-02-14 06:00:00+00:00,1771048800000,68733.3,68879.8,68709.7,68879.8,13.92973077
2026-02-14 07:00:00+00:00,1771052400000,68879.8,69292.3,68872.7,69186.2,74.43479145
2026-02-14 08:00:00+00:00,1771056000000,69186.3,69825.9,69186.2,69707.9,70.67492455
2026-02-14 09:00:00+00:00,1771059600000,69714.4,69840.0,69549.1,69692.5,38.94077646
2026-02-14 10:00:00+00:00,1771063200000,69692.6,69692.6,69561.0,69639.9,15.48235338
2026-02-14 11:00:00+00:00,1771066800000,69640.0,70540.0,69639.9,70480.0,145.46358913
2026-02-14 12:00:00+00:00,1771070400000,70480.0,70497.4,69589.6,69640.0,293.85604663
2026-02-14 13:00:00+00:00,1771074000000,69620.1,69745.2,69212.0,69419.4,493.36546689
2026-02-14 14:00:00+00:00,1771077600000,69440.0,69839.0,69336.4,69683.2,162.33099462
2026-02-14 15:00:00+00:00,1771081200000,69690.1,70011.3,69565.6,69770.8,184.73532121
2026-02-14 16:00:00+00:00,1771084800000,69772.0,69772.9,69263.9,69716.1,169.62773347
2026-02-14 17:00:00+00:00,1771088400000,69716.1,69880.0,69600.0,69698.2,51.09834654
2026-02-14 18:00:00+00:00,1771092000000,69698.2,69820.0,69660.0,69719.4,35.87699193
2026-02-14 19:00:00+00:00,1771095600000,69719.4,69863.7,69588.1,69800.1,21.72829713
2026-02-14 20:00:00+00:00,1771099200000,69829.0,69988.7,69717.0,69988.7,35.53292554
2026-02-14 21:00:00+00:00,1771102800000,69988.7,70208.0,69648.9,69877.6,52.15766096
2026-02-14 22:00:00+00:00,1771106400000,69877.6,70039.9,69739.2,69940.1,58.61139772
2026-02-14 23:00:00+00:00,1771110000000,69940.1,69980.0,69700.0,69758.4,21.12438596
2026-02-15 00:00:00+00:00,1771113600000,69777.8,69825.8,69586.4,69720.0,18.7182023
2026-02-15 01:00:00+00:00,1771117200000,69720.1,69856.4,69340.0,69665.2,40.25021897
